Title,Publication Year,Publication url,Abstract,Abstract entirety
Using the k-nearest problems for adaptive multicriteria planning,2004,https://link.springer.com/chapter/10.1007/978-3-540-24674-9_15,"This paper concerns the design and development of an adaptive planner that is able to adjust its parameters to the characteristics of a given problem and to the priorities set by the user concerning plan length and planning time. This is accomplished through the implementation of the k nearest neighbor machine learning algorithm on top of a highly adjustable planner, called HAP. Learning data are produced by running HAP offline on several problems from multiple domains using all value combinations of its parameters. When the adaptive planner HAP is faced with a new problem, it locates the k nearest problems, using a set of measurable problem characteristics, retrieves the performance data for all parameter configurations on these problems and performs a multicriteria combination, with user-specified weights for plan length and planning time. Based on this combination, the configuration with the best …",0
A Non-Uniform Data Fragmentation Strategy for Parallel Main-Menory Database Systems,1995,https://www.researchgate.net/profile/Nick-Bassiliades/publication/2353453_A_Non-Uniform_Data_Fragmentation_Strategy_for_Parallel_Main-Memory_Database_Systems/links/0912f50af856a9a012000000/A-Non-Uniform-Data-Fragmentation-Strategy-for-Parallel-Main-Memory-Database-Systems.pdf,"In multi-processor database systems there are processor initialization and inter-communication overheads that diverge real systems from the ideal linear behaviour as the number of processors increases. Main-memory database systems suffer more since the database processing cost is small compared to disk-based database systems and thus comparable to the processor initialization cost. The usual uniform data fragmentation strategy divides a relation into equal data partitions, leading to idleness of single processors after local query execution termination and before global termination. In this paper, we propose a new, non-uniform data fragmentation strategy that results in concurrent termination of query processing among all the processors. The proposed fragmentation strategy is analytically modeled, simulated and compared to the uniform strategy. It is proven that the non-uniform fragmentation strategy offers inherently better performance for a parallel database system than the uniform strategy. Furthermore, the non-uniform strategy scales-up perfectly till an upper limit, after which a system re-configuration is needed.",1
Lionets: Local interpretation of neural networks through penultimate layer decoding,2019,https://arxiv.org/abs/1906.06566,"Technological breakthroughs on smart homes, self-driving cars, health care and robotic assistants, in addition to reinforced law regulations, have critically influenced academic research on explainable machine learning. A sufficient number of researchers have implemented ways to explain indifferently any black box model for classification tasks. A drawback of building agnostic explanators is that the neighbourhood generation process is universal and consequently does not guarantee true adjacency between the generated neighbours and the instance. This paper explores a methodology on providing explanations for a neural network's decisions, in a local scope, through a process that actively takes into consideration the neural network's architecture on creating an instance's neighbourhood, that assures the adjacency among the generated neighbours and the instance.",1
Cross-community interoperation between knowledge-based multi-agent systems: A study on EMERALD and Rule Responder,2012,https://www.sciencedirect.com/science/article/pii/S095741741200423X,"The ultimate vision of the Semantic Web (SW) is to provide users with the capability of delegating complex tasks to intelligent agents. The latter, acting in an interoperable and information-rich Web environment, will efficiently satisfy their users’ requests in a variety of real-life applications. Much work has been done on SW information agents for Web-based query answering; a variety of multi-agent platforms and Web language standards has been proposed. However, the platform- and language-bridging interoperation across multi-agent systems has been neglected so far, although it will be vital for large-scale agent deployment and wide-spread adoption of agent technology by human users. This article defines the space of possible interoperation methods for heterogeneous multi-agent systems based on the communication type, namely symmetric or asymmetric, and the MASs status, namely open or closed systems …",0
Detecting antipatterns using a Web-based collaborative antipattern ontology knowledge base,2011,https://link.springer.com/chapter/10.1007/978-3-642-22056-2_50,"The enrichment of the antipattern ontology that acts as the lexicon of terms to communicate antipatterns between people and software tools, is a labor intensive task. Existing work has implemented SPARSE, an ontology based intelligent system that uses a symptom based approach in order to semantically detect and retrieve inter-related antipatterns that exist in a software project. In this paper, we propose a Web-based environment that uses the Protege platform, in order to allow collaborative ontology editing as well as annotation and voting of both ontology components and ontology changes. This technology allows multiple users to edit and enrich the antipattern ontology simultaneously. Preliminary results on SPARSE show the effectiveness of the antipattern detection process during the research and development of a software project.",1
T-rex: A hybrid agent trust model based on witness reputation and personal experience,2010,https://link.springer.com/chapter/10.1007/978-3-642-15208-5_10,"Semantic Web will transform the way people satisfy their requests letting them delegate complex actions to intelligent agents, which will act on behalf of their users into real-life applications, under uncertain and risky situations. Thus, trust has already been recognized as a key issue in Multi-Agent Systems. Current computational trust models are usually built either on an agent’s direct experience or reports provided by others. In order to combine the advantages and overcome the drawbacks of these approaches, namely interaction trust and witness reputation, this paper presents a hybrid trust model that combines them in a dynamic and flexible manner. The main advantage of our approach is that it provides a reliable and flexible model with low bandwidth and storage cost. Moreover, we present the integration of this model in JADE, a multi-agent framework and provide an evaluation and an e-Commerce …",0
Towards a knowledge-based framework for agents interacting in the semantic web,2009,https://ieeexplore.ieee.org/abstract/document/5285132/,"The Semantic Web aims at making Web content understandable both for people and machines. Although intelligent agents can assist towards this vision, they do not have to conform to a common rule or logic paradigm. This paper reports on the first steps towards a framework for interoperating knowledge-based intelligent agents. A multi-agent system was extended with defeasible reasoning and a reusable agent model is proposed for customizable agents, equipped with a knowledge base and a Jess rule engine. Two use case scenarios display the integration of these technologies.",1
Towards compositional safety analysis via semantic representation of component failure behaviour,2008,https://ebooks.iospress.nl/volumearticle/4657,"In dependable systems engineering safety assessment of complex designs that involve software and hardware components is one of the most difficult tasks required. Due to the different modelling languages and models that are used for complementary tasks, the model and specification artefacts are not easily shared by the experts involved in the design process. Moreover, the structural and semantic differences of the used language representations open a possibility for inconsistencies between the corresponding models. This work explores the role of an ontology representation of component failure behaviour as a basis for automated model transformations, as well as a library of reusable knowledge artefacts to be used in different modelling languages and models. The presented approach was motivated by recent findings and requirements derived from European industrial-driven research and development …",0
Hierarchical query execution in a parallel object-oriented database system,1996,https://www.sciencedirect.com/science/article/pii/0167819196000312,"We present a hierarchical query execution strategy for a parallel object-oriented database (OODB) system. The system, named PRACTIC, is based on a concurrent active class management model and is mapped to an abstract hierarchical multiprocessor architecture. The proposed strategy is studied analytically and by simulation on a transputer-based machine, verifying the theoretical results. Although the analysis suits both main-memory and disk-based database systems, it becomes significant for main-memory systems where the multiprocessor initialization and communication overheads are comparable to the actual workload. The hierarchical query execution strategy is proved much better than the usual flat strategy of parallel database systems, except some clearly identified extreme cases, where flat processing is better. Furthermore, we propose a declustering scheme for space optimization to improve …",0
Using RuleML for Representing and Prolog for Simulating Fuzzy Cognitive Maps,2014,https://link.springer.com/chapter/10.1007/978-3-642-39739-4_4,"Fuzzy Cognitive Map (FCM) technique is broadly used for decision making and predictions by experts and scientists of a wide range of disciplines. The use of the FCMs would be even wider if a standardized representation of FCMs was developed and a system that would simulate them was constructed. Having such a system, decision makers would be able to create and examine their own developed Fuzzy Cognitive Maps, and also distribute them e.g. through Internet. In this chapter, (a) we propose a RuleML representation of FCMs and (b) we present the design and implementation of a system that assists experts to simulate their own FCMs. This system, which is developed using the Prolog programming language, makes the results of the FCM simulation directly available to other cooperative systems because it returns them in standard RuleML syntax. In the chapter, the design choices of the …",0
Building a logic for a public administration service transformation algorithm,2013,https://link.springer.com/chapter/10.1007/978-3-319-11710-2_7,"This paper presents a rationale for establishing a Public Administration Service Transformation Algorithm. It introduces an abstract top level reusable model representing how Public Administration (PA) operates in providing services to the citizens, based on an input-output model. The approach adopted here is a goal-oriented one, placing the administrative act at the centre of PA’s operation, as act is the means of expressing PA’s will. In this way an algorithm which may identify malfunctions, propose services and conceptualize systems to remedy failings in service provision could be built. Using PA’s performance, both in effectiveness and efficiency to spot problems, and based on the improvement of these features, suggestions of services and systems could be made.",1
Enabling agent reasoning over the web,2013,https://dl.acm.org/doi/abs/10.1145/2490257.2490270,The aim of this paper is to introduce a preliminary system that provides reasoning services over the Web. The system is based on extending the EMERALD framework for agent based reasoning services with a Web service interface. The approach is exemplified using an intelligent brokering sample scenario that involves the defeasible reasoners included into the EMERALD framework.,1
The Development of a New Framework for Managing Risks in the European Industry: The IRIS RISK PARADIGM,2013,http://www.vce.at/iris/pdf/irisbook/iris_chapter02.pdf,"Risk management approaches adopted in the European industries are fragmented, thus representing a roadblock in the establishment of an Integrated European Industrial Risk Reduction System that would allow for: a) greater synergies between the industries, b) reduction of the production-cost of the European industrial product, and c) advanced safety conditions and standards for production, maintenance and use of the industrial product.The IRIS Risk Paradigm was conceived as an idea aiming to respond to the demand of a holistic approach for managing risks in the European industry, in order to overcome the above mentioned fragmentation and its consequent constraints. By the term “holistic”, a comprehensive theoretical and application tool is defined that would assist risk managers in their job at all steps of the risk management process. Given that such an approach is innovative and first-of-a-kind, it comprises a paradigm, ie a typical example or pattern to follow that describes distinct concepts.",1
Visual Development of Defeasible Logic Rules for the Semantic Web,2008,https://www.igi-global.com/chapter/visual-languages-interactive-computing/31044,"This chapter is concerned with the visualization of defeasible logic rules in the Semantic Web domain. Logic plays an important role in the development of the Semantic Web and defeasible reasoning seems to be a very suitable tool. However, it is too complex for an end-user, who often needs graphical trace and explanation mechanisms for the derived conclusions. Directed graphs can assist in this affair, by offering the notion of direction that appears to be extremely applicable for the representation of rule attacks and superiorities in defeasible reasoning. Their applicability, however, is balanced by the fact that it is difficult to associate data of a variety of types with the nodes and the connections between the nodes in the graph. In this chapter we try to utilize digraphs in the graphical representation of defeasible rules, by exploiting the expressiveness and comprehensibility they offer, but also trying to leverage their …",0
Cooperative CG-wrappers for web content extraction,2007,https://link.springer.com/chapter/10.1007/978-3-540-73681-3_38,"We use Conceptual Graphs (CGs) to model web content extraction rules (CG-Wrappers). The approach presented incorporates all major existing extraction techniques and allows the definition of synergies of cooperative wrappers for handling complex extraction task, without requiring programming.",1
A visualization algorithm for defeasible logic rule bases over RDF data,2007,https://link.springer.com/chapter/10.1007/978-3-540-72982-2_33,"This work presents a visualization algorithm for defeasible logic rule bases as well as a software tool that applies this algorithm, according to which, a directed graph is produced that represents the rule base. The graph features distinct node types for rules and atomic formulas and distinct connection types for the various rule types of defeasible logic.",1
A graphical rule authoring tool for defeasible reasoning in the semantic web,2005,https://link.springer.com/chapter/10.1007/11573036_38,"Defeasible reasoning is a rule-based approach for efficient reasoning with incomplete and inconsistent information. Such reasoning is useful for many applications in the Semantic Web, such as policies and business rules, agent brokering and negotiation, ontology and knowledge merging, etc. However, the syntax of defeasible logic may appear too complex for many users. In this paper we present a graphical authoring tool for defeasible logic rules that acts as a shell for the DR-DEVICE defeasible reasoning system over RDF metadata. The tool helps users to develop a rule base using the OO-RuleML syntax of DR-DEVICE rules, by constraining the allowed vocabulary through analysis of the input RDF namespaces, so that the user does not have to type-in class and property names. Rule visualization follows the tree model of RuleML. The DR-DEVICE reasoning system is implemented on top of the CLIPS …",0
Machine learning for adaptive planning,2005,https://www.igi-global.com/chapter/intelligent-techniques-planning/24460,This chapter is concerned with the enhancement of planning systems using techniques from Machine Learning in order to automatically configure their planning parameters according to the morphology of the problem in hand. It presents two different adaptive systems that set the planning parameters of a highly adjustable planner based on measurable characteristics of the problem instance. The planners have acquired their knowledge from a large data set produced by results from experiments on many problems from various domains. The first planner is a rule-based system that employs propositional rule learning to induce knowledge that suggests effective configuration of planning parameters based on the problem’s characteristics. The second planner employs instance-based learning in order to find problems with similar structure and adopt the planner configuration that has proved in the past to be effective …,0
Educational Metadata Management System using a Deductive Object-Oriented Database Approach,2002,https://www.learntechlib.org/p/10218/,"The traditional use of large search engines for retrieving educational information on the Internet is rather inaccurate and provides irrelevant search results in most cases. Recently metadata are widely used to semantically describe educational resources and a number of educational metadata specifications have been proposed aiming at defining the set of elements that can better describe an educational resource. This paper proposes an architecture for an educational metadata management system, which facilitates both metadata storage and data retrieval, by using a deductive object-oriented database. The proposed system provides not only tools for creation, validation and modification of educational metadata documents, but also an efficient information retrieval mechanism based on user queries.",1
A deductive object-oriented database system based on active rules,1997,http://citeseerx.ist.psu.edu/viewdoc/download?doi=10.1.1.28.7893&rep=rep1&type=pdf,"This paper describes a Deductive Object-Oriented Database (DOOD) system that is built on top of an active Object-Oriented Database (OODB) system. The system, named DEVICE, uses the primitives of the latter, like active rules, simple and complex events, to integrate deductive and production rules. The integration is based on the emulation of deductive rules by special purpose if-then-else production rules that have been smoothly integrated into an active OODB. The DEVICE system supports thus multiple rule systems, like active (event-driven), production (data-driven) and deductive (goal-driven) rules into the same OODB system. The core of this multiple rule integration is: a) the mapping of each high-level rule into one event-driven rule, offering centralised rule selection control for correct run-time behaviour and conflict resolution, and b) the use of complex events to map the conditions of high-level rules and monitor the database to incrementally match those conditions. DEVICE is extensible because a) it reuses the primitives of the host active OODB system to build the integration scheme, without introducing low-level data structures that do not blend well with the OO model and are not easily extensible, and b) the rule managers support general-purpose rule scheduling functions. In conclusion, DEVICE is a flexible Knowledge Base System (KBS) that gives the user the ability to express knowledge in a variety of high-level forms for advanced problem solving in data intensive applications.",1
Parallel management of large deductive databases in a multi-processor environment,1994,https://ieeexplore.ieee.org/abstract/document/380912/,"This paper describes a parallel deductive database system, built on top of Prolog. The system is based on the TOP-DOWN evaluation of logic programs. Parallelism is provided at the rule level, by transforming the query AND/OR tree into Disjunctive Normal Form. The clauses of the transformed formula are executed independently in parallel, on a transputer multi-processor machine, using the processor-farm algorithm. Both main-memory consultation and direct disk access have been implemented and tested. The measurement of the system performance shows speed improvement over the sequential Prolog interpreter, for large rule bases, but also exhibits implementation-dependent drawbacks that cause under-linear speed-up.< >",1
A Multi Attack Argumentation Framework,2021,https://link.springer.com/chapter/10.1007/978-3-030-89391-0_23,"This paper presents a novel abstract argumentation framework, called Multi-Attack Argumentation Framework (MAAF), which supports different types of attacks. The introduction of types gives rise to a new family of non-standard semantics which can support applications that classical approaches cannot, while also allowing classical semantics as a special case. The main novelty of the proposed semantics is the discrimination among two different roles that attacks play, namely an attack as a generator of conflicts, and an attack as a means to defend an argument. These two roles have traditionally been considered together in the argumentation literature. Allowing some attack types to serve one of those roles only, gives rise to the different semantics presented here.",1
Ontology-based sentiment analysis of twitter posts,2013,https://www.sciencedirect.com/science/article/pii/S0957417413000043,"The emergence of Web 2.0 has drastically altered the way users perceive the Internet, by improving information sharing, collaboration and interoperability. Micro-blogging is one of the most popular Web 2.0 applications and related services, like Twitter, have evolved into a practical means for sharing opinions on almost all aspects of everyday life. Consequently, micro-blogging web sites have since become rich data sources for opinion mining and sentiment analysis. Towards this direction, text-based sentiment classifiers often prove inefficient, since tweets typically do not consist of representative and syntactically consistent words, due to the imposed character limit. This paper proposes the deployment of original ontology-based techniques towards a more efficient sentiment analysis of Twitter posts. The novelty of the proposed approach is that posts are not simply characterized by a sentiment score, as is the case …",0
A survey of agent platforms,2015,http://jasss.soc.surrey.ac.uk/18/1/11.html,"From computer games to human societies, many natural and artificial phenomena can be represented as multi-agent systems. Over time, these systems have been proven a really powerful tool for modelling and understanding phenomena in fields, such as economics and trading, health care, urban planning and social sciences. However, although, intelligent agents have been around for years, their actual implementation is still in its early stages. Since the late nineties many agent platforms have been developed. Some of them have already been abandoned whereas others continue releasing new versions. On the other hand, the agent-oriented research community is still providing more and more new platforms. This vast amount of platform options leads to a high degree of heterogeneity. Hence, a common problem is how people interested in using multi-agent systems should choose which platform to use in order to benefit from agent technology. This decision was usually left to word of mouth, past experiences or platform publicity, lately however people depend on solid survey articles. To date, in most cases multi-agent system surveys describe only the basic characteristics of a few representatives without even providing any classification of the systems themselves. This article presents a comparative up-to-date review of the most promising existing agent platforms that can be used. It is based on universal comparison and evaluation criteria, proposing classifications for helping readers to understand which agent platforms broadly exhibit similar properties and in which situations which choices should be made.",1
Managing electric vehicles in the smart grid using artificial intelligence: A survey,2014,https://ieeexplore.ieee.org/abstract/document/7000557/,"Along with the development of smart grids, the wide adoption of electric vehicles (EVs) is seen as a catalyst to the reduction of CO 2  emissions and more intelligent transportation systems. In particular, EVs augment the grid with the ability to store energy at some points in the network and give it back at others and, therefore, help optimize the use of energy from intermittent renewable energy sources and let users refill their cars in a variety of locations. However, a number of challenges need to be addressed if such benefits are to be achieved. On the one hand, given their limited range and costs involved in charging EV batteries, it is important to design algorithms that will minimize costs and, at the same time, avoid users being stranded. On the other hand, collectives of EVs need to be organized in such a way as to avoid peaks on the grid that may result in high electricity prices and overload local distribution grids. In …",0
An integrated approach to automated semantic web service composition through planning,2011,https://ieeexplore.ieee.org/abstract/document/5744077/,"The paper presents an integrated approach for automated semantic web service composition using AI planning techniques. An important advantage of this approach is that the composition process, as well as the discovery of the atomic services that take part in the composition, are significantly facilitated by the incorporation of semantic information. OWL-S web service descriptions are transformed into a planning problem described in a standardized fashion using PDDL, while semantic information is used for the enhancement of the composition process as well as for approximating the optimal composite service when exact solutions are not found. Solving, visualization, manipulation, and evaluation of the produced composite services are accomplished, while, unlike other systems, independence from specific planners is maintained. Implementation was performed through the development and integration of two …",0
Structural and role-oriented web service discovery with taxonomies in OWL-S,2009,https://ieeexplore.ieee.org/abstract/document/4840346/,"In this paper, we describe and evaluate a Web service discovery framework using OWL-S advertisements, combined with the distinction between service and Web service of the WSMO discovery framework. More specifically, we follow the Web service discovery model, which is based on abstract and lightweight semantic Web service descriptions, using the service profile ontology of OWL-S. Our goal is to determine fast an initial set of candidate Web services for a specific request. This set can then be used in more fine-grained discovery approaches, based on richer Web service descriptions. Our Web service matchmaking algorithm extends object-based matching techniques used in structural case-based reasoning, allowing 1) the retrieval of Web services not only based on subsumption relationships, but exploiting also the structural information of OWL ontologies and 2) the exploitation of Web services …",0
BOnSAI: a smart building ontology for ambient intelligence,2012,https://dl.acm.org/doi/abs/10.1145/2254129.2254166,"This work introduces an ontology for incorporating Ambient Intelligence in Smart Buildings. The ontology extends and benefits from existing ontologies in the field, but also adds classes needed to sufficiently model every aspect of a service-oriented smart building system. Namely, it includes concepts modeling all functionality (ie services, operations, inputs, outputs, logic, parameters and environmental conditions), QoS (resources, QoS parameters), hardware (smart devices, sensors and actuators, appliances, servers) users and context (user profiles, moods, location, rooms etc.). The ontology is instantiated and put to use at the Smart Building setting of the International Hellenic University, enabling knowledge representation in machine-interpretable form and hence is expected to enhance service-based intelligent applications.",1
A defeasible logic reasoner for the semantic web,2006,https://www.igi-global.com/article/defeasible-logic-reasonersemantic-web/2815,"Defeasible reasoning is a rule-based approach for efficient reasoning with incomplete and inconsistent information. Such reasoning is, among others, useful for ontology integration, where conflicting information arises naturally; and for the modeling of business rules and policies, where rules with exceptions are often used. This paper describes these scenarios and reports on the implementation of a system for defeasible reasoning on the Web. The system, DR-DEVICE, is capable of reasoning about RDF metadata over multiple Web sources using defeasible logic rules. It is implemented on top of CLIPS production rule system and builds upon R-DEVICE, an earlier deductive rule system over RDF metadata that also supports derived attribute and aggregate attribute rules. Rules can be expressed either in a native CLIPS-like language, or in an extension of the OO-RuleML syntax. The operational semantics of …",0
An ontology-based planning system for e-course generation,2008,https://www.sciencedirect.com/science/article/pii/S0957417407002588,"Researchers in the area of educational software have always shown great interest in the automatic synthesis of learning curricula. During the recent years, with the extensive use of metadata and the emergence of the Semantic Web, this vision is gradually turning into a reality. A number of systems for curricula synthesis have been proposed. These systems are based on strong relations defined in the metadata of learning objects, which allow them to be combined with other learning objects, in order to form a complete educational program. This article presents PASER, a system for automatically synthesizing curricula using AI Planning and Semantic Web technologies. The use of classical planning techniques allows the system to dynamically construct learning paths even from disjoint learning objects, meeting the learner’s profile, preferences, needs and abilities.",1
A process-oriented ontology-based knowledge management system for facilitating operational procedures in public administration,2009,https://www.sciencedirect.com/science/article/pii/S0957417408002327,"Public organizations produce daily a great volume of administrative documents, in order to fulfill their mission. This requires the use of a certain, unique for each procedure, legal framework. This article adopts a process oriented approach, through a web-based knowledge management system that provides this legal framework in an up-to-date and accurate manner. The system also supports the interpretation of the legal framework, supplying civil servants, citizens and businesses with precedents and opinions. The system employs an ontology in OWL for representing the public administration structure and any kind of document that flows among administrative units, during the execution of the procedures, which are mapped into OWL-S service models.",1
DR-NEGOTIATE–A system for automated agent negotiation with defeasible logic-based strategies,2007,https://www.sciencedirect.com/science/article/pii/S0169023X07000377,"This paper reports on a system for automated agent negotiation, based on a formal and executable approach to capture the behavior of parties involved in a negotiation. It uses the JADE agent framework, and its major distinctive feature is the use of declarative negotiation strategies. The negotiation strategies are expressed in a declarative rules language, defeasible logic, and are applied using the implemented system DR-DEVICE. The key ideas and the overall system architecture are described, and a particular negotiation case is presented in detail.",1
An adaptive personalized news dissemination system,2009,https://link.springer.com/content/pdf/10.1007/s10844-008-0053-8.pdf,"With the explosive growth of the Word Wide Web, information overload became a crucial concern. In a data-rich information-poor environment like the Web, the discrimination of useful or desirable information out of tons of mostly worthless data became a tedious task. The role of Machine Learning in tackling this problem is thoroughly discussed in the literature, but few systems are available for public use. In this work, we bridge theory to practice, by implementing a web-based news reader enhanced with a specifically designed machine learning framework for dynamic content personalization. This way, we get the chance to examine applicability and implementation issues and discuss the effectiveness of machine learning methods for the classification of real-world text streams. The main features of our system named PersoNews are: (a) the aggregation of many different news sources that offer an RSS …",0
CoLan: A functional constraint language and its implementation,1995,https://www.sciencedirect.com/science/article/pii/0169023X9400028D,"This paper is about the definition of CoLan, a high-level declarative Constraint Description Language, for use with an Object-Oriented Database (OODB). CoLan has features of both first-order logic and functional programming and is based on Daplex. CoLan expressions are translated into Prolog code that implements the operational semantics of the constraint. Pieces of generated code are cached inside the class descriptor of the ‘host’ class attached to appropriate slots. The pieces of code are retrieved along an inheritance path when an update on the database is attempted. If the update violates any of the retrieved constraints then it is rejected with an informative message. Thus constraints are expressed declaratively and they can even be retracted individually. However, they are implemented efficiently as code-generated methods, triggered selectively by an update. The implementation is described for the …",0
DR-DEVICE: A defeasible logic system for the Semantic Web,2004,https://link.springer.com/chapter/10.1007/978-3-540-30122-6_10,"This paper presents DR-DEVICE, a system for defeasible reasoning on the Web. Defeasible reasoning is a rule-based approach for efficient reasoning with incomplete and inconsistent information. Such reasoning is, among others, useful for ontology integration, where conflicting information arises naturally; and for the modeling of business rules and policies, where rules with exceptions are often used. In this paper we describe these scenarios in more detail along with the implementation of the DR-DEVICE system, which is capable of reasoning about RDF data over multiple Web sources using defeasible logic rules. The system is implemented on top of CLIPS production rule system and builds upon R-DEVICE, an earlier deductive rule system over RDF data that also supports derived attribute and aggregate attribute rules. Rules can be expressed either in a native CLIPS-like language, or in an extension of …",0
Argumentation and explainable artificial intelligence: a survey,2021,https://www.cambridge.org/core/journals/knowledge-engineering-review/article/argumentation-and-explainable-artificial-intelligence-a-survey/DC6841ED8C7A80DC9EFADF87E4558A1F,"Argumentation and eXplainable Artificial Intelligence (XAI) are closely related, as in the recent years, Argumentation has been used for providing Explainability to AI. Argumentation can show step by step how an AI System reaches a decision; it can provide reasoning over uncertainty and can find solutions when conflicting information is faced. In this survey, we elaborate over the topics of Argumentation and XAI combined, by reviewing all the important methods and studies, as well as implementations that use Argumentation to provide Explainability in AI. More specifically, we show how Argumentation can enable Explainability for solving various types of problems in decision-making, justification of an opinion, and dialogues. Subsequently, we elaborate on how Argumentation can help in constructing explainable systems in various applications domains, such as in Medical Informatics, Law, the Semantic Web …",0
A knowledge retrieval framework for household objects and actions with external knowledge,2020,https://library.oapen.org/bitstream/handle/20.500.12657/42909/2020_Book_SemanticSystemsInTheEraOfKnowl.pdf?sequence=1#page=50,"In the field of domestic cognitive robotics, it is important to have a rich representation of knowledge about how household objects are related to each other and with respect to human actions. In this paper, we present a domain dependent knowledge retrieval framework for household environments which was constructed by extracting knowledge from the VirtualHome dataset (http://virtual-home. org). The framework provides knowledge about sequences of actions on how to perform human scaled tasks in a household environment, answers queries about household objects, and performs semantic matching between entities from the web knowledge graphs DBpedia, ConceptNet, and WordNet, with the ones existing in our knowledge graph. We offer a set of predefined SPARQL templates that directly address the ontology on which our knowledge retrieval framework is built, and querying capabilities through SPARQL. We evaluated our framework via two different user evaluations.",1
A Tool for Transforming Semantic Web Rule Language to SPARQL Infererecing Notation,2020,https://www.igi-global.com/article/a-tool-for-transforming-semantic-web-rule-language-to-sparql-infererecing-notation/244189,"Semantic web rule language (SWRL) combines web ontology language (OWL) ontologies with horn logic rules of the rule markup language (RuleML) family. Being supported by ontology editors, rule engines and ontology reasoners, it has become a very popular choice for developing rule-based applications on top of ontologies. However, SWRL is probably not going to become a WWW Consortium standard, prohibiting industrial acceptance. On the other hand, SPARQL Inferencing Notation (SPIN) has become a de-facto industry standard to represent SPARQL rules and constraints on semantic web models, building on the widespread acceptance of SPARQL (SPARQL Protocol and RDF Query Language). In this article, we argue that the life of existing SWRL rule-based ontology applications can be prolonged by converting them to SPIN. To this end, we have developed the SWRL2SPIN tool in Prolog that …",0
A review on intelligent object perception methods combining knowledge-based reasoning and machine learning,2019,https://arxiv.org/abs/1912.11861,"Object perception is a fundamental sub-field of Computer Vision, covering a multitude of individual areas and having contributed high-impact results. While Machine Learning has been traditionally applied to address related problems, recent works also seek ways to integrate knowledge engineering in order to expand the level of intelligence of the visual interpretation of objects, their properties and their relations with their environment. In this paper, we attempt a systematic investigation of how knowledge-based methods contribute to diverse object perception tasks. We review the latest achievements and identify prominent research directions.",1
A policy-based B2C e-Contract management workflow methodology using semantic web agents,2016,https://link.springer.com/article/10.1007/s10506-016-9177-2," Since e-Commerce has become a discipline, e-Contracts are acknowledged as the tools that will assure the safety and robustness of the transactions. A typical e-Contract is a binding agreement between parties that creates relations and obligations. It consists of clauses that address specific tasks of the overall procedure which can be represented as workflows. Similarly to e-Contracts, Intelligent Agents manage a private policy, a set of rules representing requirements, obligations and restrictions, additionally to personal data that meet their user’s interests. In this context, this study aims at proposing a policy-based e-Contract workflow management methodology that can be used by semantic web agents, since agents benefit from Semantic Web technologies for data and policy exchanges, such as RDF and RuleML that maximize interoperability among parties. Furthermore, this study presents the integration …",0
A rule based personalized location information system for the semantic web,2013,https://link.springer.com/chapter/10.1007/978-3-642-39878-0_3,"In this paper, an innovative Personalized Location Information System for the Semantic Web (called SPLIS) is presented. The proposed system adopts schema.org ontology and combines it with rule-based policies, to deliver fully contextualized information to the user of a location-based system. Owners of points of interest can add their own rule-based policies to SPLIS to expose and deploy their marketing strategy on special offers, discounts, etc. These rules are combined at run-time with information about relevant place properties and user (people) profiles. Additionally, owners of points of interest can extend the ontology by adding dynamically specific properties. Rules are encoded in RuleML for interchangeability and to Jess in order to be executed. All data and rules are stored in the form of triples, using Sesame. Rules are evaluated on-the-fly to deliver personalized information according to the rules …",0
"Rule-based OWL ontology reasoning systems: Implementations, strengths, and weaknesses",2009,https://www.igi-global.com/chapter/rule-based-owl-ontology-reasoning/35857,"This chapter is focused on the basic principles behind the utilization of rules in order to perform reasoning about the Web Ontology Language (OWL), a Description Logic-based language that is the W3C recommendation for creating and sharing ontologies in the Semantic Web. More precisely, we elaborate on the entailment-based OWL reasoning (EBOR) paradigm, which is based on the utilization of RDF/RDFS and OWL entailment rules that run on a rule engine, applying the formal semantics of the ontology language. To this end, seven EBOR systems are described and compared, analyzing the different approaches. Despite the closed rule environment, which comes in contrast with the open nature of the Semantic Web, and the fact that OWL semantics are partially mapped into rules, the rule-based OWL reasoning paradigm can give great potentials in the Semantic Web, enabling the utilization of rule engines …",0
PORSCE II: Using planning for semantic web service composition,2009,https://citeseerx.ist.psu.edu/viewdoc/download?doi=10.1.1.595.7740&rep=rep1&type=pdf,"This paper presents PORSCE II, an integrated system that performs automatic semantic web service composition through planning. In order to achieve that, an essential step is the translation of the web service composition problem into a planning problem. The planning problem is then solved using external domain-independent planning systems, and the solutions are visualized and evaluated. The system exploits semantic information to enhance the translation and planning processes.",1
A trusted defeasible reasoning service for brokering agents in the semantic web,2009,https://link.springer.com/chapter/10.1007/978-3-642-03214-1_26,"Based on the plethora of proposals and standards for logic- and rulebased reasoning for the Semantic Web (SW), a key factor for SW agents is reasoning task interoperability. This paper reports on a framework for interoperable reasoning among agents in the SW that deploys third-party trusted reasoning services. This way, agents can exchange arguments, without conforming to a common rule or logic paradigm; via an external reasoning service, the receiving agent can grasp the semantics of the received rule set. The paper presents how a multi-agent system was extended with a third-party trusted defeasible reasoning service, which offers agents the ability of reasoning with incomplete and inconsistent information. In addition, a brokering trade scenario is presented that illustrates the usability of the approach.",1
